weight,attndperrls,attndonrls,educrec,inc_sdt1,hisp,racecmb,gender,birthdecade
920.7265181670756,6,6,4,6,2,1,2,6
2877.325375477641,2,2,3,5,2,1,2,5
5144.983095908087,2,5,3,4,2,1,2,5
3630.602336526568,2,1,4,8,1,4,2,4
1385.6765793011134,5,6,2,2,2,1,2,1
1972.931289752169,5,6,3,99,2,3,99,99
2684.0545950734495,6,6,4,8,2,1,1,1
3150.543658025666,1,2,3,6,2,1,2,5
4191.774164846207,2,2,4,4,2,1,1,1
3490.43300008863,2,6,2,1,2,4,2,1
10459.931744566793,2,4,2,6,2,1,1,3
540.277826123484,6,6,3,8,2,1,1,1
12553.78046114913,6,4,1,2,2,2,2,2
3525.340755553377,2,1,2,99,2,1,1,1
5560.8217837825205,5,6,2,1,2,1,2,2
1927.7545162301,5,6,2,4,2,1,2,2
3585.7900082418264,2,2,3,5,2,1,1,4
4448.913396884199,5,5,1,2,2,2,2,5
6875.64368708886,3,6,3,8,2,1,1,6
13803.114137690096,4,6,1,4,2,4,1,7
47724.57894693193,1,2,2,8,2,1,1,7
4839.710494052006,5,3,2,4,2,1,2,2
10459.931744566793,2,1,2,4,2,1,1,3
11824.865293094716,1,1,3,8,2,2,1,6
12446.57415199307,6,6,2,4,1,4,1,3
3688.3305976224415,1,4,2,5,2,9,2,1
6144.817989310091,1,5,3,99,2,1,2,4
2945.207685147513,5,5,2,3,2,2,2,2
8559.82546559758,1,2,2,4,2,1,1,2
3134.7293690274432,5,6,3,8,2,1,1,2
1501.1441607672616,1,4,4,4,2,1,2,2
2804.9375247370613,5,3,3,5,2,1,1,3
19881.419032719274,1,2,1,2,1,5,2,2
324.9026168862238,4,5,3,99,2,1,2,1
3214.8303742373987,1,2,3,8,2,1,2,1
13566.265800696514,5,3,1,1,2,1,2,1
13410.241791081859,2,5,1,4,2,1,2,2
3748.445858213926,2,5,4,8,1,1,1,4
13086.781581378606,4,4,2,3,2,2,1,2
4798.433767135037,6,6,4,8,2,1,1,4
1711.4721824455162,2,2,2,4,2,1,2,2
6521.759869926126,4,5,2,4,2,1,2,6
18178.525127974746,4,6,1,2,2,1,1,7
3121.069802326892,3,5,3,7,2,1,2,3
1629.6671962550854,5,5,2,5,2,1,1,2
4359.798471142532,5,6,3,4,2,1,2,2
9609.072906872354,6,2,1,1,2,2,2,5
1581.9743270677013,3,5,4,8,2,1,99,99
4553.396940243085,5,6,1,1,2,1,2,4
2897.3552353582663,5,6,4,6,2,9,1,2
2583.8722299358587,5,5,4,6,2,1,2,2
974.1418207887049,5,5,3,4,2,1,1,2
14812.80863701939,2,2,4,7,2,1,2,5
2157.287495755558,6,6,3,6,2,1,1,2
2019.4763333550748,4,5,3,7,2,1,2,6
3331.223491722303,2,1,2,99,2,1,2,1
1772.6027407675883,6,6,3,4,2,1,1,2
1605.3269294529239,5,5,3,1,2,1,1,2
20678.870434259225,6,6,1,6,1,1,2,2
3789.677718747445,6,5,3,4,2,1,1,6
3713.6157789961267,6,6,3,99,2,1,1,5
1044.4124203707024,5,6,2,1,2,1,2,2
6666.674271202712,6,6,3,4,2,1,1,6
20087.536263779108,5,6,1,4,2,1,2,4
4655.813064322285,2,6,4,8,2,1,2,5
5454.875816245047,6,6,3,8,2,1,1,6
3105.0416726859758,2,2,2,5,2,1,1,1
23402.527664119818,6,6,2,2,2,1,2,6
15040.226110720854,3,6,3,5,2,3,1,5
2327.2404511232403,5,5,4,8,2,1,1,2
2955.3149350372455,6,6,3,8,2,1,2,3
2914.2855773265096,5,5,4,8,2,1,1,3
2661.9940794623717,6,6,3,5,2,1,2,1
3042.810121882981,5,6,2,5,2,1,2,3
6540.085376661522,6,6,3,6,2,1,2,6
14977.006698842044,6,6,2,8,1,1,1,5
12322.776256671685,4,6,2,8,2,1,1,5
3161.9607074793917,2,3,4,8,2,1,1,3
18722.265162444153,2,6,1,7,2,1,2,1
17595.889845129044,4,2,2,6,2,3,1,6
5336.142970129837,1,1,4,8,2,1,2,4
3376.305073547412,5,6,4,4,2,1,2,5
5178.6004621265665,4,3,4,7,2,5,1,3
12393.1969211237,6,6,3,2,2,1,1,6
5226.852259566307,1,4,3,5,2,1,1,5
1993.3807894005824,5,6,3,4,2,1,2,2
4526.954067040936,3,6,4,6,2,1,2,4
2721.7527238984185,2,5,3,99,2,1,1,1
14056.36510623772,3,2,4,8,1,1,1,5
2643.3878033708465,2,2,1,3,2,1,2,1
17687.28007005503,2,6,2,99,2,1,99,6
7862.601150821778,2,1,2,8,2,2,2,3
3326.425069325545,6,6,3,8,2,1,2,4
5387.652276486037,6,6,1,1,2,1,1,4
1092.268625878023,4,3,3,8,99,9,1,2
7027.514680267671,6,6,2,2,2,1,2,6
2589.529647956662,6,6,2,8,2,1,2,2
2663.6980487371466,2,6,3,6,2,1,1,1
2928.3657320133107,4,5,2,4,2,1,2,3
43869.28796710483,6,6,1,4,2,1,1,4
2889.030470477611,1,4,3,5,2,1,1,2
3812.3730952802125,3,1,3,5,2,1,2,1
5632.129784607234,5,6,3,5,1,1,1,2
4798.433767135037,6,6,4,8,2,1,1,4
2629.2479237743464,5,5,2,2,2,1,1,1
1069.517955571866,6,6,4,8,2,3,2,5
2540.931667537294,2,3,3,7,2,1,1,2
29848.48721068155,4,5,1,1,2,1,2,3
242.20512724853577,6,6,4,6,2,1,1,2
5462.00642028174,4,6,2,8,2,1,1,2
1755.133851755111,1,3,4,4,1,4,2,3
354.7341803288593,2,6,4,8,2,1,1,2
3808.0219250746804,4,6,3,6,2,1,1,4
1409.6044701322567,1,2,2,1,99,1,2,2
15442.01839000331,5,6,2,7,2,3,1,4
9444.12031703612,4,5,1,2,2,1,2,1
1699.4988207873025,3,5,3,3,2,2,1,99
309.19266292467694,5,5,3,7,2,1,2,3
3800.2648466283886,5,6,4,8,2,1,2,3
2858.7397392193284,5,4,2,3,2,2,2,4
2793.2464640991293,5,5,3,5,2,1,1,1
6486.173420715944,6,6,1,7,2,1,2,5
3332.7586679402107,4,6,4,8,2,1,2,3
1887.6781711054593,6,3,2,2,2,5,2,6
2508.9466964668545,6,6,2,1,2,1,1,5
11920.375185545437,5,6,4,1,2,3,2,6
3504.6395644428053,2,4,4,5,1,9,2,4
7046.687457884682,4,2,1,3,2,1,2,1
4122.935923834278,6,6,4,7,1,4,1,4
1306.6822645023049,2,3,3,4,2,1,1,6
5300.392297636656,6,6,99,2,2,1,2,99
14746.042710016964,3,4,1,1,2,3,2,2
2308.608341020812,4,5,3,6,2,1,1,5
4713.249094882941,5,6,4,8,2,1,1,3
11872.746620794978,4,5,4,8,2,1,2,3
21570.135128417085,4,4,1,8,1,5,1,3
2316.3204277645295,6,6,3,8,2,1,1,1
2218.245857452624,6,6,3,6,2,1,2,4
3028.3135786916455,3,2,1,1,2,2,2,1
1315.5551432171444,6,6,2,3,2,1,1,1
5134.115521248207,6,6,2,1,1,5,2,2
3201.884992644718,6,6,4,7,2,1,2,4
10261.620829468033,4,2,1,99,2,2,99,1
4910.533023204514,2,6,2,3,2,1,1,1
2398.8286506227573,4,6,2,1,2,2,1,2
2060.469678087113,4,6,4,8,2,1,1,2
14193.291072455399,6,6,2,3,1,4,2,5
2749.9477160054926,5,6,4,7,2,1,1,3
3983.8634076695375,3,3,2,4,2,1,2,2
2870.930146483374,5,5,4,8,2,1,1,3
1567.8672158387694,4,5,2,1,2,1,1,4
2724.8077653106106,4,6,1,1,2,1,2,2
3717.2128914226178,6,6,3,99,1,5,99,6
15520.709122347795,3,2,1,3,2,1,1,1
1660.504215999932,5,5,3,1,2,1,2,1
5108.81639928065,2,1,3,8,2,1,2,6
5649.573538615131,5,6,1,2,2,1,1,2
15899.61542184595,5,4,4,8,1,4,1,5
28050.408183587413,6,6,2,3,2,1,1,6
20591.547153414125,4,4,1,2,2,1,1,7
738.3097881462799,5,5,2,6,2,1,2,1
6039.254015280831,6,6,2,8,2,1,2,3
8893.773322612178,6,6,2,5,2,1,1,3
13550.773606342795,5,5,1,4,2,1,2,1
8867.229415760083,5,6,4,4,2,1,2,6
1841.156893816018,5,6,3,6,2,1,1,2
26624.962812275106,5,5,1,1,1,4,3,6
14821.05076791867,6,6,1,1,1,5,2,6
885.5341818188509,5,2,4,2,2,1,2,1
4600.073132619539,5,5,2,8,2,1,1,2
3434.688621857501,4,6,2,99,2,1,2,1
1353.3149225944424,4,5,2,7,2,1,1,2
3145.4185947553515,5,6,2,8,2,1,2,6
1239.7992598786682,2,1,2,1,2,1,2,2
13133.355081815429,5,6,3,99,2,9,2,6
10949.736944270893,2,1,1,2,2,4,2,1
11193.52873367234,6,6,2,6,2,1,1,5
16741.64453935453,6,5,2,6,2,2,1,4
1495.463820195911,5,6,4,2,2,1,2,1
6829.152845719581,4,5,3,7,2,1,2,5
32661.002038590876,3,5,2,3,1,5,1,99
3231.740687876294,5,6,3,1,2,1,1,2
1290.2195513392467,5,4,3,5,2,1,1,2
1206.6666209663163,2,5,4,5,2,1,1,3
4894.316299466627,5,4,3,6,2,1,1,5
1848.084461587892,2,5,3,3,2,1,2,1
4245.212695976289,5,5,4,4,2,1,1,5
2410.420805359809,5,6,3,6,2,1,1,4
660.1768537103912,6,6,3,99,2,1,2,3
3199.681557585666,6,6,4,8,2,1,2,4
12322.776256671685,4,6,2,6,2,1,1,6
8991.810014886034,5,5,2,1,2,1,2,6
515.9642871635522,5,6,3,7,2,1,1,1
29021.912299085317,2,5,1,1,1,1,2,6
4128.344847248756,3,2,4,99,2,1,2,3
7649.142259450692,6,6,3,8,2,1,2,4
12229.889549283122,6,6,2,4,1,1,2,6
21318.090371572656,5,6,1,4,2,1,1,5
3128.938491766292,3,4,4,4,2,1,1,4
1580.4450029024583,5,5,2,99,2,1,2,1
9119.607781635079,3,1,3,3,2,2,2,4
5420.815899459298,1,1,4,5,1,9,2,3
5070.168119116754,3,2,4,8,2,1,1,3
3221.13656018037,2,5,3,8,2,1,2,4
10009.251131461184,1,3,3,7,2,1,1,2
10603.418968048416,5,6,3,4,2,1,2,6
4330.372696971016,4,5,3,8,2,1,1,5
9171.55755577459,4,6,3,2,1,1,2,6
5770.1265757150995,5,1,2,7,2,2,1,3
7450.659461773688,6,2,2,1,2,2,2,6
6822.674132991862,2,2,4,8,2,2,1,4
9805.996143594803,4,4,99,3,1,2,2,1
3824.4131946410894,5,6,2,2,2,1,1,2
18906.33639826404,2,1,1,1,2,1,2,3
1818.4431588308607,5,6,4,4,1,1,2,6
4362.677906684309,4,1,4,8,2,3,1,4
2366.5686751897933,4,4,4,8,2,1,1,1
14098.510575627355,4,4,4,99,2,3,1,6
3885.3784604573457,5,6,4,8,1,4,1,4
2029.0210308184157,5,6,4,5,2,1,1,4
13361.61537304697,6,6,4,8,2,1,1,5
9550.650955431496,5,4,1,1,2,2,1,4
11005.259724697811,2,2,2,3,2,3,1,1
9571.16940682292,4,6,2,4,1,1,2,6
8422.074852401069,6,6,3,4,2,1,2,6
4534.475843628891,4,6,3,5,2,1,2,4
6897.424231845078,5,6,2,8,1,1,1,3
4351.126511287494,5,2,2,8,2,1,2,1
11740.612828976804,5,2,1,1,1,1,1,1
6215.626810707991,2,3,3,7,2,1,1,3
1687.8652773460835,5,6,2,3,2,1,1,1
1487.281268778483,4,6,4,6,1,4,1,4
2127.4226935105407,2,5,4,6,2,2,1,4
4481.944699901162,4,5,4,6,2,1,2,4
2818.4744000540886,5,6,4,8,2,1,2,2
1980.9820686158575,4,1,2,99,2,1,2,1
10315.836549928279,3,5,4,8,2,1,2,4
2450.585267666224,2,1,2,1,1,5,2,7
8533.70067646932,5,4,3,2,2,1,2,3
4513.192637264548,6,5,1,2,2,1,1,5
19162.799304204258,1,1,4,3,2,1,2,6
9444.12031703612,2,4,1,2,2,1,2,1
5744.92353739172,1,3,3,8,2,1,1,5
8331.629704395978,1,5,99,99,2,2,2,3
722.3125941464895,5,6,3,8,2,1,2,4
5597.262952860801,5,6,4,8,2,1,1,5
5422.881826138615,5,5,4,99,2,1,1,3
685.5396793886877,5,6,4,1,2,1,1,1
1646.6110117937617,2,3,3,7,2,1,1,1
2509.4329966394016,2,4,3,8,2,1,2,1
8404.264759378224,5,6,99,99,2,1,2,1
19984.85940789978,6,6,1,6,2,1,2,3
9026.655919708417,1,1,4,4,2,1,2,1
14189.259006354778,3,3,2,6,99,9,2,5
1086.2614791088622,2,4,4,8,2,1,1,2
5424.298245258314,5,2,2,99,2,1,1,3
5075.606890516067,5,5,4,7,2,1,2,6
1907.3820086471476,6,6,2,1,2,1,2,1
20798.230426066228,5,4,1,3,2,1,1,7
5203.298060147339,1,5,1,2,2,1,1,2
16719.139824093745,6,6,2,4,2,1,2,6
3473.0857485649294,3,6,2,8,2,1,2,4
9037.37919236917,5,5,2,7,2,1,2,5
2562.874489593271,5,6,2,5,2,1,1,5
7924.822508167967,6,6,1,3,2,1,1,3
2731.1195015571802,5,6,3,5,2,1,2,1
1988.753925696044,6,6,4,8,2,1,1,2
5250.551161593474,6,6,2,4,2,1,1,3
6644.160863343876,5,6,4,8,2,1,1,5
31270.67415135239,4,6,1,4,2,1,1,4
4154.34754576828,6,2,3,8,2,1,2,2
8070.914236675952,1,99,1,1,1,5,2,5
4826.649123665547,3,5,3,8,2,1,2,4
5481.748291274033,5,6,2,4,1,5,2,3
1936.8934020433244,2,5,4,2,2,1,1,2
3101.261386537395,2,4,4,8,2,1,2,3
6341.948858633372,2,5,3,7,2,1,2,6
2579.8173982401327,2,4,3,99,2,1,2,2
2462.641982360061,2,6,3,6,2,1,1,2
7025.561713514965,6,6,3,8,2,1,1,4
7015.464249172017,3,3,2,4,2,1,2,1
7913.242372315912,2,5,2,1,1,1,2,2
5861.985632720561,5,1,2,1,2,1,2,4
6531.877217098566,6,6,3,7,1,1,2,5
4193.938277054672,6,6,2,4,2,1,2,4
1697.8730862458433,1,2,3,1,2,1,2,2
2728.1418735175057,3,2,2,3,2,2,2,4
11014.484295927115,1,3,1,3,2,4,2,2
4087.239261390363,5,6,3,8,1,1,2,2
4126.5972925978,4,4,2,1,1,1,2,7
6292.564214259216,2,5,2,4,2,3,2,3
3244.686401255053,6,6,4,8,2,5,1,4
2519.0890939581363,5,6,3,8,2,4,1,4
10159.80922568938,6,6,4,1,1,1,1,6
3369.892077239489,4,4,3,3,1,5,1,6
9478.423216527503,4,4,2,2,2,2,1,2
1417.2817762213454,4,6,3,5,2,1,2,2
45777.353744527616,4,3,1,1,2,2,2,3
9279.598101051248,1,5,3,99,2,1,2,3
3667.231087571441,4,6,2,6,2,1,2,2
3326.8181880586553,3,2,3,1,2,2,2,2
15898.968758300449,6,6,2,5,2,1,1,6
2091.1642243962524,3,5,3,7,2,1,1,3
1933.4990162221263,4,5,4,5,2,1,2,2
3909.8791252022274,2,2,3,7,2,2,2,3
6394.116747774978,4,6,2,7,2,1,2,4
1622.0492322251898,5,6,3,4,2,2,2,1
9535.15664435499,2,2,2,6,2,1,1,6
5319.279052085734,4,5,4,6,2,1,1,6
2937.5648688621254,4,4,2,2,2,2,2,4
6323.688929218224,4,4,2,99,99,1,2,2
6200.629308885177,6,6,4,5,2,1,2,6
3450.7566288120315,1,4,99,99,2,5,2,2
7290.406329819584,2,5,1,1,2,4,1,3
8820.377283599999,3,3,1,4,2,1,2,5
3716.098147350094,3,3,3,8,2,1,2,5
3532.0468203947607,3,5,1,1,2,1,1,1
10818.504639966239,1,2,1,2,2,2,2,2
1388.1921749674966,5,6,3,4,2,1,2,2
308.8019986727095,2,5,4,99,2,1,1,1
7406.688876664631,1,1,1,1,2,1,2,2
7286.870790729968,6,5,2,5,2,1,2,3
992.2070369366077,6,6,4,3,2,1,1,1
4151.728847571564,1,5,2,2,2,1,2,3
4085.097919728433,5,6,3,5,2,1,1,6
6396.128606079157,2,2,4,4,2,3,1,3
30990.486549727084,4,3,1,4,2,1,2,6
20003.612030909477,1,2,1,1,2,4,2,6
3493.843561429823,6,5,1,8,1,1,3,6
2786.7496744765244,2,5,2,2,2,1,2,1
2305.819690041279,6,6,4,8,2,1,2,6
2117.365120810927,5,6,2,2,2,1,1,2
1949.7374318317334,2,2,3,1,2,1,2,3
13348.57198150442,5,2,1,1,2,1,1,3
3922.57206463931,1,1,2,2,2,1,2,2
11232.635202287396,3,2,2,6,2,1,1,4
2154.834941474194,4,2,2,3,2,1,2,2
4230.186024371008,3,2,1,1,1,1,2,6
2016.0841638789102,5,6,4,6,1,5,2,4
2965.411597626667,6,6,4,99,2,1,2,99
4548.922784160279,5,6,3,5,2,1,2,5
2010.824329796679,6,6,3,8,2,1,1,2
878.8420120875757,6,6,3,8,2,1,1,3
1034.1088122302026,2,3,2,4,2,1,2,6
40075.99058863388,1,1,2,2,99,2,2,2
8376.047264488758,3,3,4,8,2,1,2,5
3056.3895541732604,6,6,3,8,2,3,2,4
11245.429066700377,6,6,2,1,1,5,2,7
1563.7298972551646,3,6,4,6,2,1,2,1
11995.89132848206,1,1,2,4,2,1,2,6
4072.097340841518,5,4,3,8,2,1,2,3
4631.628375165045,4,6,2,6,2,5,1,3
1637.1612252743348,2,5,2,3,2,1,2,2
24637.63448300328,5,6,2,1,2,1,2,6
9506.929034206933,4,5,1,2,2,4,2,2
10547.57860969356,6,6,2,5,2,1,2,6
3123.6904314840867,6,6,3,4,2,1,1,4
7499.659750968648,2,4,3,8,2,1,1,4
2631.399871096371,6,6,3,8,2,1,2,1
3928.9281640769423,6,6,3,8,2,1,2,5
13340.686537234831,6,6,3,5,2,1,2,5
1413.0947304069891,6,5,3,4,2,1,2,2
2800.795189442655,6,6,3,2,2,1,2,6
5973.525661052275,5,5,2,7,2,1,1,3
23314.308930221152,5,6,2,1,2,1,2,3
20976.678956808693,5,6,2,4,1,1,1,7
3467.604119828173,4,4,3,4,1,1,2,5
2513.5146920757816,6,5,1,1,2,1,2,4
4257.45996211333,6,6,4,8,2,1,1,3
9507.778456643533,6,6,2,1,2,1,2,6
2381.154453989589,5,1,1,3,2,1,2,1
3980.561208724317,5,6,2,1,2,1,1,2
2631.3361623616597,1,3,4,99,2,1,2,2
7388.547766752035,5,6,3,8,2,3,1,5
4429.433082351244,5,6,3,99,1,1,2,2
9617.228423363762,4,6,3,6,2,1,2,3
3051.187502435491,1,3,4,1,2,1,2,2
45881.120258946336,2,6,1,1,2,3,2,5
7845.430294666704,2,3,4,99,2,1,2,5
7698.172885220764,3,6,1,99,2,1,2,4
1658.8721835468064,4,6,4,5,2,1,2,4
1479.6633810546336,3,5,2,2,2,1,1,1
6334.948478832714,2,2,1,1,2,1,2,2
16573.643345611115,6,6,1,5,2,1,1,6
3280.0322324662525,2,6,4,6,2,1,1,3
4141.841230565092,6,6,3,99,2,1,1,3
17600.07416893334,4,4,1,4,2,1,2,3
12956.710181737388,6,6,1,1,2,1,2,5
20919.52226133368,3,6,2,7,2,1,1,3
7916.743882630349,5,5,1,3,2,1,2,2
20992.456990136507,4,6,1,1,2,1,1,3
6399.657346959479,6,6,2,5,2,1,2,6
2902.9647643014664,1,5,2,3,2,1,2,1
2515.157398107446,6,6,2,3,2,1,2,5
7097.472479932069,5,4,2,1,1,5,2,2
6506.283000874234,5,6,3,7,2,1,1,3
1977.0919630730089,6,6,2,4,2,1,1,5
4418.819651636502,2,4,2,5,2,1,2,1
4373.415505556095,3,3,4,4,2,1,2,6
11741.083700792999,6,6,4,7,2,1,2,6
6021.668211521389,5,6,3,8,2,2,2,6
1877.106772279718,2,5,4,8,2,1,2,3
40784.29811001795,6,3,1,8,2,1,1,3
12002.188720577684,5,5,1,1,2,2,2,5
1132.9248845292386,6,6,4,6,2,1,2,2
1860.9559690273202,6,6,2,99,2,1,1,1
2477.4638357977587,6,6,4,8,2,3,2,4
7115.256227931801,5,6,2,2,2,1,2,2
1410.2335698584538,5,6,4,8,2,1,2,2
2740.3788440009785,5,6,2,2,2,1,2,5
6653.767637497583,5,6,2,6,2,1,1,5
17173.734184624816,4,4,1,4,2,2,1,4
2462.641982360061,6,6,3,4,2,1,1,2
3514.596045580967,1,4,3,8,2,1,1,4
11683.654891733917,5,6,2,8,2,1,1,5
22698.52126110809,6,6,1,1,2,1,1,3
1401.1788473343597,5,6,3,4,2,1,2,2
2244.961854000462,1,4,2,3,2,1,2,1
40237.45611053312,3,1,1,5,1,5,1,4
6659.478590641233,3,4,3,4,2,1,2,4
15266.749950121914,6,6,2,8,2,1,2,5
12420.001764257751,6,6,1,5,1,1,1,5
2004.937536369693,2,5,3,7,2,2,99,99
4882.80275825664,4,3,2,5,1,5,2,4
33659.708211706195,2,5,1,4,1,5,1,5
6887.547529144139,1,1,2,3,2,1,1,1
4745.530251745239,5,2,1,99,2,1,2,2
7321.341067451985,4,5,2,99,2,1,1,3
3474.4392154079114,1,3,3,7,2,1,2,2
61491.6327415816,6,6,1,7,1,5,1,6
2677.0624211138447,4,5,3,8,1,4,2,3
3772.2544924449826,5,1,1,1,2,1,2,3
4628.554774662562,6,6,3,7,1,9,2,6
10654.96072852203,6,5,2,1,2,2,2,2
1319.7578454013205,6,6,4,4,2,1,2,1
6280.824213802732,4,5,3,8,2,1,1,3
4516.851232713052,5,5,3,4,2,1,1,5
11852.22151806946,3,4,3,8,2,3,1,4
4077.2012877910415,6,6,2,5,2,1,1,6
1741.81983757135,5,6,4,8,2,1,2,3
4915.95162710078,2,1,4,3,2,2,2,3
3295.7350618410537,1,3,2,4,2,1,2,1
3357.56886087599,5,6,1,1,2,2,2,4
13656.546157965744,6,6,1,1,2,1,2,6
1859.5302907052044,6,6,3,6,2,1,1,4
878.1386161300898,5,6,4,8,2,1,2,5
6315.748782536168,2,1,1,1,2,1,2,1
3183.413020216163,6,6,4,5,2,1,2,4
2663.6980487371466,6,6,4,1,2,1,1,2
424.02967092846353,2,99,3,5,2,3,2,2
9587.194781601913,4,6,2,2,1,5,2,5
4747.233042415033,2,1,4,4,2,1,2,4
1255.8375748319377,6,6,4,99,2,9,1,2
3589.4544628318376,6,6,4,8,2,4,2,4
2125.2664196787787,1,4,2,3,2,1,2,1
6496.275186270657,6,2,1,1,2,1,2,1
7126.3469737310525,2,4,3,4,2,1,1,5
1774.2540089449537,4,2,3,1,2,1,2,1
12322.776256671685,2,5,2,6,2,1,1,5
5909.7387747442535,6,6,2,7,1,1,2,5
1303.421606426158,3,1,2,4,2,1,2,2
3028.0547174141143,5,1,4,4,2,1,2,2
4585.8101964288,5,6,2,7,2,9,1,2
1140.6401897336104,1,1,4,8,2,3,2,4
9042.276399168997,5,6,1,1,2,1,2,2
7013.965943937111,5,6,4,8,1,1,1,4
2462.0485291976593,3,3,4,5,2,9,2,99
733.0832928492398,4,5,2,5,2,1,1,2
3084.784142504695,5,6,3,5,2,1,1,1
4852.433576241641,5,6,2,8,2,1,2,4
3773.2268497361842,2,3,4,4,2,1,2,5
2979.023078897833,6,6,4,8,2,1,1,3
9741.39897655394,6,2,1,2,2,3,2,7
2863.671856243837,1,5,4,8,2,1,2,5
12254.815922994256,4,2,2,7,1,1,2,7
4479.198860758138,1,2,2,99,2,1,2,1
6401.56383215861,2,4,2,6,1,5,1,2
3331.223491722303,5,4,2,3,2,1,2,2
13657.740648788427,6,6,3,8,2,1,1,5
2930.8058945791995,4,5,2,3,1,1,2,4
5129.722763753682,6,6,2,4,2,1,1,4
7280.96180840843,6,6,2,7,1,4,2,4
15138.217822431916,4,5,2,6,2,1,1,5
3457.1527401833796,6,6,2,5,2,1,1,5
14535.861678614643,6,6,2,8,2,1,3,6
5517.916831860151,2,2,1,1,2,1,2,6
1988.753925696044,3,2,3,3,2,1,1,1
36548.11010554609,99,99,2,99,2,1,1,5
1178.567236859787,6,6,4,2,2,1,2,1
16812.17294053695,4,5,1,1,2,1,2,1
1216.3363794060813,4,4,2,4,2,1,1,2
3349.9969468591266,4,4,1,2,2,1,1,2
2977.9575023212897,5,5,4,8,2,3,2,6
5403.4874881672495,4,6,4,8,2,3,2,5
788.1717601754153,4,5,3,8,2,4,1,5
16839.271790564933,4,5,2,99,1,9,1,6
6257.447082867832,4,6,3,3,2,1,2,5
5827.084227550638,5,5,4,7,2,1,2,5
1401.0757093429108,5,5,2,5,2,1,1,2
7082.331688369596,3,1,2,4,2,2,2,2
14935.337965019738,6,6,1,4,2,1,1,3
4182.19544214986,2,5,1,3,2,1,2,2
3032.5721959106804,1,4,4,2,2,2,2,2
4426.455321157325,5,6,3,5,2,1,2,4
1667.6316560023356,6,6,4,4,1,1,2,5
402.23186570976776,5,6,3,6,2,1,1,2
2080.2301051615013,4,5,3,8,2,1,1,3
7570.752539235989,5,5,1,1,2,2,2,4
8919.32134344025,1,1,2,1,2,2,2,5
9097.353830663951,3,3,3,8,2,1,2,5
1300.1810670382288,99,99,3,4,2,1,2,1
6193.190280366135,6,6,3,5,2,1,2,2
4822.277198600204,1,3,2,4,2,1,2,4
2411.001562636342,5,6,4,8,2,1,2,1
4528.333121253424,6,6,3,6,2,1,2,5
2030.332496258676,6,6,4,8,2,3,2,6
7972.434318024227,6,6,2,8,2,3,1,4
4669.063402267586,4,4,3,3,2,1,2,3
4872.130027023696,5,3,3,4,2,1,2,5
8569.1647736425,2,6,1,1,2,2,2,4
730.0022392318468,5,6,4,5,2,1,1,2
3613.365273062035,5,5,2,8,1,5,1,2
6804.4663325113615,6,6,3,8,2,3,1,4
6490.055865061034,5,5,1,2,2,1,1,2
3434.6954333050635,1,3,2,99,2,1,1,2
4564.880645109188,6,6,4,6,2,1,2,5
868.8845180160434,5,1,3,99,2,1,1,1
5315.232829031435,5,6,3,1,2,2,2,4
4285.54903396093,3,6,3,6,2,1,2,5
6537.287098503568,4,6,3,8,2,1,1,4
4322.4812663149105,5,4,3,6,2,1,1,1
14473.476353298269,4,5,1,2,2,2,2,6
12153.313019826914,5,4,1,8,2,1,2,3
5943.087454369419,6,6,2,5,2,1,1,5
3660.748141964552,6,6,1,1,2,1,2,2
6707.47783826332,2,1,3,1,2,1,1,2
6306.481905596065,4,6,2,8,2,1,1,4
16511.803613663033,1,1,1,1,1,4,2,1
1966.2673104217156,2,2,4,7,2,1,1,1
3706.9406462613792,3,4,3,5,2,1,2,4
1169.014383464418,4,6,2,2,2,5,2,3
2511.8256326658507,6,6,3,8,2,1,1,2
7782.956397236337,2,1,1,1,2,2,1,5
14087.896647360598,6,6,2,8,2,1,2,4
1158.790511710047,6,6,4,6,2,1,1,5
10051.771965074657,2,2,1,1,2,2,2,6
2675.292009052161,6,6,1,5,2,1,2,2
4306.853976107043,6,6,2,5,2,1,2,1
4268.0750716115845,5,6,3,4,2,1,2,2
2956.4166417515644,5,6,2,3,2,1,1,1
14108.229751790761,4,4,1,4,2,1,1,3
3215.815623402326,5,6,1,5,2,1,2,2
3514.8284532363814,3,3,3,5,2,1,2,3
20183.38086777985,6,1,2,1,2,1,1,6
699.1653727723682,2,5,4,1,2,1,2,2
10625.008290931317,5,1,1,1,2,2,2,6
46425.49665486763,6,6,1,5,1,9,1,4
5106.934691871309,4,4,2,3,1,3,1,1
13550.216240074618,2,4,3,2,2,1,2,6
5028.885837094865,2,2,2,4,2,4,2,2
3186.252461546807,5,6,2,8,2,1,1,3
4653.774328609026,2,5,4,8,2,1,2,3
3228.487098638955,4,6,4,7,2,1,2,2
2300.6448776009615,2,5,4,7,2,3,1,4
1930.854061862744,4,6,3,4,2,1,2,1
3408.0833983493712,6,6,4,7,2,1,1,2
11575.259897465008,4,5,3,7,2,1,1,3
7126.72345313108,1,1,1,99,2,1,2,4
2016.0424325669226,4,6,2,2,2,1,2,3
5153.146143324339,6,6,3,8,2,1,1,5
8826.787716380648,4,3,2,1,2,1,1,3
7682.591633428902,3,1,3,8,2,2,1,5
6156.319802984499,6,6,3,1,2,4,2,5
26288.469029886426,1,6,1,4,2,1,1,3
1910.8198859986258,6,6,2,6,2,1,2,5
