year,birthyr,age,weight,trad
2024,1977,47,0.666723285584529,Independent Baptist
2024,1953,71,1.85316920103614,Nondenom Evangelical
2024,1953,71,1.85316920103614,Other Reformed
2024,1961,63,1.5518843339178,Community Church
2024,1959,65,0.745188188826075,Other Nondenom
2024,1955,69,0.678687867868446,Interdenominational
2024,1956,68,0.310319549069819,Southern Baptist
2024,1963,61,0.461241260711471,Southern Baptist
2024,1963,61,0.461241260711471,Community Church
2024,1962,62,6.10904813876551,Seventh Day Adventist
2024,1950,74,0.548907835484297,Associated Reformed Presbyterian
2024,1949,75,0.504668609939369,Gen. Assoc. of Reg. Bapt.
2024,1949,75,0.504668609939369,Community Church
2024,1958,66,0.70041379225325,United Methodist
2024,1958,66,0.886002317881836,PCUSA
2024,1943,81,0.453170410837262,Southern Baptist
2024,1959,65,1.25926204582368,Nondenom Evangelical
2024,1967,57,0.983010142637698,Church of Christ
2024,1986,38,0.110629026740972,PCUSA
2024,1972,52,2.05548120980614,Other Baptist
2024,1955,69,1.15909751939844,Other Baptist
2024,1945,79,0.932637968330255,PCUSA
2024,1965,59,0.102233486785278,Assemblies of God
2024,1963,61,2.23260714836835,Cumberland Presbyterian
2024,1963,61,2.23260714836835,Other Pentecostal
2024,1961,63,0.520623628448998,Other Baptist
2024,1961,63,0.520623628448998,Community Church
2024,1978,46,0.0278815346366534,Other Nondenom
2024,1957,67,0.26856957743966,Nondenom Charismatic
2024,1953,71,0.114472056909883,Baptist Miss. Association
2024,1961,63,1.00376754801633,TEC
2024,2000,24,0.0416402713754529,Southern Baptist
2024,1949,75,1.25207005309715,Assemblies of God
2024,1950,74,0.744864581404778,Community Church
2024,1950,74,0.744864581404778,United Church of Christ
2024,1963,61,0.150147572802599,Other Episcopal
2024,1959,65,0.30343399957453,Southern Baptist
2024,1960,64,1.0753087132747,United Methodist
2024,1960,64,1.0753087132747,Other Nondenom
2024,1935,89,7.82698617682616,Southern Baptist
2024,1973,51,0.729630686641992,Community Church
2024,1948,76,1.05420364085464,Southern Baptist
2024,1994,30,2.90421071762181,Community Church
2024,1953,71,1.43203716274367,Natl. Baptist Convention
2024,1988,36,0.0917583616668462,Other Nondenom
2024,1988,36,0.0917583616668462,PCUSA
2024,1974,50,0.507738313367339,Church of God in Christ
2024,1968,56,0.510313446093272,ABCUSA
2024,1968,56,0.510313446093272,Nondenom Evangelical
2024,1950,74,0.591762229798718,Southern Baptist
2024,1950,74,0.591762229798718,Nondenom Charismatic
2024,1950,74,0.591762229798718,Church of God in Christ
2024,1960,64,1.17477520437094,Baptist Miss. Association
2024,1960,64,1.17477520437094,Nondenom Evangelical
2024,1975,49,0.905768523692676,Community Church
2024,1979,45,0.948891322113469,TEC
2024,1990,34,0.440001217408421,Southern Baptist
2024,1953,71,0.880130078639725,Other Baptist
2024,1953,71,0.880130078639725,Nondenom Evangelical
2024,1953,71,0.880130078639725,Lutheran - Missouri Synod
2024,1953,71,0.880130078639725,Other Pentecostal
2024,1964,60,1.07357752117823,Nondenom Evangelical
2024,1964,60,0.62917164395497,Church of Christ
2024,1944,80,1.07672306795557,Southern Baptist
2024,1970,54,0.806089106243773,Community Church
2024,1946,78,0.536592386613837,United Methodist
2024,1947,77,0.417254398981612,Southern Baptist
2024,1975,49,0.276512519032926,United Church of Christ
2024,1981,43,0.829886363866347,ELCA
2024,1950,74,0.811484448327041,Southern Baptist
2024,1950,74,0.811484448327041,United Methodist
2024,1941,83,0.00917342957876044,Evangelical Presbyterian
2024,1985,39,0.990775344314461,Southern Baptist
2024,1962,62,0.806500670625962,United Methodist
2024,1939,85,1.65344674662542,Southern Baptist
2024,1942,82,0.993480430959969,Southern Baptist
2024,1951,73,0.218479950710511,Other Nondenom
2024,1951,73,0.218479950710511,Christian Church
2024,1967,57,2.61466167405373,Church of Christ
2024,1967,57,2.61466167405373,United Church of Christ
2024,1969,55,2.10619457575664,Other Nondenom
2024,1957,67,0.656080692449616,Nondenom Charismatic
2024,1963,61,0.209019582403182,Community Church
2024,1973,51,0.794947543079789,Gen. Assoc. of Reg. Bapt.
2024,1955,69,1.11824564220068,Assemblies of God
2024,1967,57,1.02218258202017,Pentecostal Holiness Church
2024,1986,38,0.199330322769115,Church of Christ
2024,1960,64,0.448145119222128,Interdenominational
2024,1942,82,1.22344794508767,Nondenom Evangelical
2024,1946,78,3.66125397421944,Independent Baptist
2024,1946,78,3.66125397421944,Nondenom Evangelical
2024,1968,56,0.279011015304416,Southern Baptist
2024,1961,63,1.64901175398305,Assemblies of God
2024,1961,63,1.64901175398305,Other Christian Church
2024,1956,68,0.0755921354148788,Apostolic Christian
2024,1942,82,0.548907835484297,Other Presbyterian
2024,1981,43,0.767818603200736,Other Nondenom
2024,1981,43,0.767818603200736,TEC
2024,1970,54,0.0641312650985296,Nondenom Evangelical
2024,1966,58,0.705213425788494,United Methodist
2024,1966,58,0.705213425788494,Nondenom Fundamentalist
2024,1966,58,0.705213425788494,Other Presbyterian
2024,1998,26,0.00472248188666069,United Methodist
2024,1961,63,0.541500492229001,Other Nondenom
2024,1958,66,1.39842241657635,Other Baptist
2024,1957,67,1.29810805627066,Other Nondenom
2024,1953,71,0.79714577120107,Interdenominational
2024,1973,51,0.671111714924841,Nondenom Evangelical
2024,1955,69,1.39842241657635,Nondenom Evangelical
2024,1955,69,1.39842241657635,Church of Christ
2024,1956,68,1.4420328462107601,United Methodist
2024,1967,57,0.640515443063826,United Methodist
2024,1962,62,3.03494298463936,Church of God Cleveland TN
2024,1969,55,0.032887908140471,Pentecostal Holiness Church
2024,1963,61,0.110778997642175,TEC
2024,1953,71,1.43914643623162,United Methodist
2024,1954,70,0.162108424212088,Assemblies of God
2024,1967,57,0.752589321002986,Other Christian Church
2024,1959,65,0.510299205249532,United Church of Christ
2024,1959,65,0.134636180497511,Other Baptist
2024,1962,62,0.501003947687714,Community Church
2024,1943,81,0.424069025632386,Southern Baptist
2024,1957,67,2.29791257871543,Nondenom Evangelical
2024,1957,67,2.29791257871543,Church of Christ
2024,1946,78,0.184974836203235,United Methodist
2024,1966,58,0.446145187270158,Lutheran - Missouri Synod
2024,1944,80,1.90883650662239,Other Baptist
2024,1944,80,1.90883650662239,Community Church
2024,1998,26,0.0228723259302143,Community Church
2024,1983,41,0.0114885092182453,Other Baptist
2024,1983,41,0.15379200210647,Free Will Baptist
2024,1981,43,0.464916205868442,Church of England
2024,1966,58,0.280860891313753,Other Baptist
2024,1954,70,0.930586209434217,Nondenom Evangelical
2024,1970,54,1.13827410144536,Other Baptist
2024,1999,25,0.791755539504171,Southern Baptist
2024,1970,54,1.85073005491383,Baptist Miss. Association
2024,1980,44,0.574222145235738,Community Church
2024,1962,62,0.290947252831756,Community Church
2024,1969,55,0.200138548738519,Church of Christ
2024,1960,64,1.90124537138028,Southern Baptist
2024,1994,30,0.500919661656325,Other Lutheran
2024,1975,49,0.0365387664660319,Other Presbyterian
2024,1979,45,0.615654309440071,Pentecostal Church of God
2024,1952,72,0.64831202498327,United Methodist
2024,1951,73,1.2750501124699,Community Church
2024,1951,73,1.2750501124699,Other Presbyterian
2024,1947,77,0.0603841234438168,Other Nondenom
2024,1972,52,4.34150931608232,Southern Baptist
2024,1972,52,4.34150931608232,Free Methodist
2024,1972,52,0.801309781500946,Other Presbyterian
2024,1962,62,3.00202548841745,Southern Baptist
2024,1962,62,3.00202548841745,Community Church
2024,1980,44,0.249896117951991,Other Nondenom
2024,1980,44,0.249896117951991,Church of Christ
2024,1946,78,0.250255198738374,Southern Baptist
2024,1946,78,0.250255198738374,Nondenom Fundamentalist
2024,1946,78,0.250255198738374,ELCA
2024,1976,48,0.85254346955053,Baptist Miss. Association
2024,1979,45,0.971198681890141,Gen. Assoc. of Reg. Bapt.
2024,1964,60,0.0863541406676254,Other Baptist
2024,1976,48,0.902086976027041,Other Pentecostal
2024,1949,75,0.773581257236112,Independent Baptist
2024,1959,65,1.13222895738463,United Methodist
2024,1959,65,1.13222895738463,Assemblies of God
2024,1959,65,1.13222895738463,TEC
2024,1946,78,1.28421729361499,Independent Baptist
2024,1952,72,0.712818331976843,Community Church
2024,1957,67,1.25926204582368,Other Baptist
2024,1994,30,0.486828796583141,Christian Reformed
2024,1959,65,0.417542172504876,United Methodist
2024,1957,67,0.154593848000145,Free Will Baptist
2024,1937,87,0.393759981251596,Southern Baptist
2024,1960,64,1.07980179699236,ABCUSA
2024,1986,38,3.88853146161514,Southern Baptist
2024,1948,76,0.405727022907333,Lutheran - Wisconsin Synod
2024,1955,69,0.280906228371393,ABCUSA
2024,1970,54,1.20157211214644,United Methodist
2024,1970,54,1.20157211214644,Reformed Church in America
2024,1961,63,1.07925247125652,Southern Baptist
2024,1947,77,1.0006474037037,United Methodist
2024,1943,81,0.00269931746036551,ABCUSA
2024,1959,65,0.598887634016434,Community Church
2024,1959,65,0.598887634016434,United Church of Christ
2024,1944,80,0.579009360302092,Disciples of Christ
2024,1957,67,0.646918682025711,Lutheran - Missouri Synod
2024,1951,73,0.101388246787682,Nondenom Evangelical
2024,1965,59,0.286954359326344,Church of God in Christ
2024,1954,70,1.2750501124699,Gen. Assoc. of Reg. Bapt.
2024,1954,70,1.2750501124699,Community Church
2024,1991,33,12.859166841044,Other Reformed
2024,1966,58,0.32843280293811,United Methodist
2024,1956,68,0.839756382327645,Independent Baptist
2024,1956,68,0.839756382327645,Nondenom Evangelical
2024,1962,62,0.3661159458605,Nondenom Charismatic
2024,1962,62,0.3661159458605,Assemblies of God
2024,1934,90,0.773606590557835,ELCA
2024,1959,65,0.788557054178243,Southern Baptist
2024,1961,63,2.87699690344895,Church of Christ
2024,1947,77,0.415447427486777,Gen. Assoc. of Reg. Bapt.
2024,1947,77,0.415447427486777,Christian Methodist Episcopal
2024,1964,60,1.0382820151328,Nondenom Evangelical
2024,1945,79,0.910036172362716,Disciples of Christ
2024,1960,64,1.65100514101381,TEC
2024,1980,44,0.410217033735209,Orthodox Presbyterian
2024,1957,67,0.688539003110441,Other Lutheran
2024,1958,66,13.1841712680944,Lutheran - Missouri Synod
2024,1966,58,1.12919245059029,Gen. Assoc. of Reg. Bapt.
2024,1975,49,0.00793596112324899,Church of Christ
2024,1962,62,2.51450694867663,Christian Church
2024,1971,53,0.546738186284201,United Methodist
2024,1971,53,0.546738186284201,Nondenom Charismatic
2024,1990,34,0.00220590665378012,Christian Church
2024,1979,45,1.05288187858741,Independent Baptist
2024,1952,72,2.14282281578646,PCA
2024,1954,70,0.597093674340017,Other Baptist
2024,1980,44,2.04961053703948,Southern Baptist
2024,1958,66,1.0159946892682299,Other Nondenom
2024,1950,74,0.0522131318627886,Southern Baptist
2024,1953,71,0.193770984294209,Nondenom Evangelical
2024,1953,71,0.193770984294209,Other Pentecostal
2024,1957,67,0.420934006174343,Nondenom Charismatic
2024,1957,67,0.420934006174343,Other Pentecostal
2024,1953,71,0.112367294620982,Other Pentecostal
2024,1963,61,0.743423717639059,Nondenom Evangelical
2024,1951,73,0.756537619214408,United Methodist
2024,1967,57,0.333984092216968,United Methodist
2024,1978,46,0.84038579439714,Orthodox Presbyterian
2024,1975,49,1.7803149592145,Other Presbyterian
2024,1960,64,1.09872606331413,Southern Baptist
2024,1982,42,2.93840931041238,Church of God Cleveland TN
2024,1976,48,1.08376023896579,Community Church
2024,1976,48,1.08376023896579,Other Pentecostal
2024,1968,56,0.0702603709149116,ELCA
2024,1974,50,0.611456688260362,United Methodist
2024,1993,31,1.41764151341973,Other Pentecostal
2024,1968,56,1.17273672809717,Community Church
2024,1968,56,1.17273672809717,Associated Reformed Presbyterian
2024,1983,41,0.585004259261959,Community Church
2024,1954,70,0.657600020987683,Nondenom Charismatic
2024,1954,70,0.657600020987683,Other Pentecostal
2024,1956,68,0.00563436433337808,Other Nondenom
2024,1948,76,0.312175823649326,Other Nondenom
2024,1948,76,0.312175823649326,Other Presbyterian
2024,1955,69,0.648459713364368,Southern Baptist
2024,1955,69,0.648459713364368,Nondenom Evangelical
2024,1935,89,1.10618014783968,Nondenom Evangelical
2024,1984,40,0.148572521476438,Free Methodist
2024,1984,40,0.148572521476438,Community Church
2024,1984,40,0.148572521476438,Church of Christ
2024,1966,58,0.0526310896548916,Other Nondenom
2024,1947,77,0.654606371427811,United Methodist
2024,1946,78,0.319143800066359,Other Nondenom
2024,1969,55,0.264432024051557,Baptist Miss. Association
2024,1954,70,1.91175713807906,Other Lutheran
2024,1969,55,0.227535116457445,Other Baptist
2024,1969,55,0.227535116457445,Other Nondenom
2024,1958,66,0.390506690828575,Other Lutheran
2024,1980,44,1.80276659767161,Community Church
2024,1968,56,0.536950366379745,Disciples of Christ
2024,1961,63,0.237580369406066,Other Lutheran
2024,1962,62,1.18003399438431,ABCUSA
2024,1961,63,0.483988787896473,Christian Church
2024,1947,77,0.889109457101118,Southern Baptist
2024,1985,39,0.180030949717381,Other Pentecostal
2024,1948,76,0.957342999521384,ELCA
2024,1963,61,6.07777644102932,ELCA
2024,1952,72,0.869032489663602,Baptist Miss. Association
2024,1987,37,0.0879278482880672,Gen. Assoc. of Reg. Bapt.
2024,1982,42,0.231864511637971,Other Pentecostal
2024,1955,69,0.0477249790090982,African Methodist Episcopal
2024,1975,49,1.13970783931833,Nondenom Evangelical
2024,1990,34,0.0166604695835203,Other Baptist
2024,1964,60,0.0909373373127876,Other Baptist
2024,1963,61,1.1577509347446,Lutheran - Missouri Synod
2024,1968,56,2.19092085107386,Community Church
2024,1957,67,1.17249197584367,TEC
2024,1961,63,0.506723724182708,Church of God in Christ
2024,1988,36,0.478950195339948,Christian Church
2024,1944,80,0.588435375323707,Lutheran - Missouri Synod
2024,1949,75,0.30343399957453,Lutheran - Missouri Synod
2024,1966,58,0.574088353778535,Southern Baptist
2024,1959,65,1.25926204582368,Southern Baptist
2024,1957,67,0.889109457101118,United Methodist
2024,1959,65,0.513055710287863,Nondenom Evangelical
2024,1950,74,0.521431654343962,PCUSA
2024,1969,55,1.67780835013486,Independent Baptist
2024,1969,55,1.67780835013486,Nondenom Evangelical
2024,1962,62,0.493097008372355,Assemblies of God
2024,1958,66,0.898871427536547,Nondenom Evangelical
2024,1984,40,0.19476002681912,Southern Baptist
2024,1984,40,0.19476002681912,Nondenom Evangelical
2024,1954,70,0.423487391635666,Other Episcopal
2024,1958,66,1.01448797176779,United Methodist
2024,1950,74,0.293354974569421,PCUSA
2024,1961,63,1.08702208667783,Evangelical Presbyterian
2024,1957,67,2.71093757038118,Gen. Assoc. of Reg. Bapt.
2024,1942,82,1.09478736909292,Nondenom Evangelical
2024,1961,63,0.504779343034472,ELCA
2024,1967,57,1.16781661672877,United Methodist
2024,1957,67,1.10618014783968,Nondenom Charismatic
2024,1967,57,0.684220733444499,Other Baptist
2024,1958,66,1.11110777439058,Lutheran - Missouri Synod
2024,1958,66,0.202921067006475,ABCUSA
2024,1964,60,0.628951955082425,Independent Baptist
2024,1952,72,0.88876964892749,Other Nondenom
2024,1952,72,0.88876964892749,Church of Christ
2024,1981,43,1.56704460490449,Other Baptist
2024,1956,68,0.21924570549607,Community Church
2024,1963,61,1.22405699010077,United Church of Christ
2024,1959,65,0.610896511180027,PCUSA
2024,1959,65,0.610896511180027,United Church of Christ
2024,1959,65,1.70293385384422,Community Church
2024,1972,52,0.0811045538748543,Community Church
2024,1957,67,0.250422941463053,PCUSA
2024,1939,85,1.67127353519315,Independent Baptist
2024,1969,55,1.21276838987422,Other Baptist
2024,1957,67,0.0543525805314294,PCUSA
2024,1981,43,3.44162339431677,TEC
2024,1952,72,0.226433306202505,TEC
2024,1964,60,0.0652698544649581,Other Baptist
2024,1947,77,0.540285849792323,Assemblies of God
2024,1970,54,0.563081192150513,Church of God in Christ
2024,1957,67,0.641512610659431,Nondenom Evangelical
2024,1957,67,0.641512610659431,United Church of Christ
2024,1990,34,1.509999825215,Southern Baptist
2024,1961,63,0.841983425927041,Southern Baptist
2024,1951,73,0.898871427536547,Southern Baptist
2024,1967,57,0.170433111977646,Other Nondenom
2024,1979,45,0.00426867249844072,Southern Baptist
2024,1948,76,1.08878324129371,Gen. Assoc. of Reg. Bapt.
2024,1943,81,0.621983544799285,Lutheran - Wisconsin Synod
2024,1958,66,1.40387258313507,Other Baptist
2024,1958,66,1.40387258313507,Nondenom Evangelical
2024,1974,50,0.123779322761211,Other Baptist
2024,1969,55,0.0819250628715389,Other Baptist
2024,1958,66,0.536707843587071,PCUSA
2024,1956,68,1.33635918176145,TEC
2024,1950,74,1.01607641102269,Nondenom Evangelical
2024,1960,64,0.16938190489609,Southern Baptist
2024,1960,64,0.16938190489609,United Methodist
2024,1941,83,0.736312319760334,Southern Baptist
2024,1963,61,0.0120579941195545,Other Lutheran
2024,1976,48,1.77021187787482,Southern Baptist
2024,1992,32,3.03527478233106,Assemblies of God
2024,2000,24,1.44873288009578,United Methodist
2024,1954,70,1.35832930477853,Other Baptist
2024,1958,66,1.45681388729671,United Methodist
2024,1963,61,0.493097008372355,Church of Christ
2024,1976,48,1.44847068656678,ABCUSA
2024,1960,64,0.288465885545548,Community Church
2024,2005,19,0.00160518378298716,Other Baptist
2024,1979,45,0.553705204941019,Other Baptist
2024,1945,79,0.450665452375941,Disciples of Christ
2024,1950,74,0.375940385267939,Gen. Assoc. of Reg. Bapt.
2024,1947,77,0.799602586253406,Lutheran - Missouri Synod
2024,1958,66,0.321169052630105,Interdenominational
2024,1961,63,0.032418311624645,Southern Baptist
2024,1962,62,0.0240575402013923,Gen. Assoc. of Reg. Bapt.
2024,1970,54,1.00869383596219,Other Baptist
2024,1945,79,0.820992748605569,PCA
